situacaoEmpresa,tipoEmpresa,cnpj,razaoSocial,endereco,bairro,municipio,uf,cep,telefone,motoristasHabilitados,rodoviarioAtivo,semiurbanoAtivo,fretamentoAtivo,codigoTAFfretamento,numLinhasAtivasRodoviarioInterestadual,numLinhasAtivasSemiurbanoInterestadual,numLicencasFretamento12mesesInterestadual,numLinhasAtivasRodoviarioInternacional,numLinhasAtivasSemiurbanoInternacional,numLicencasFretamento12mesesInternacional,numVeiculosTipoOnibus,numVeiculosTipoMicroOnibus,numVeiculosTipoSemiurbano,numVeiculosAtivosRodoviario,numVeiculosAtivosSemiurbano,numVeiculosAtivosFretamento,numViagensAcumAnoRodoviarioInterestadual,numViagensAcumAnoSemiurbanoInterestadual,numLicencasAcumAnoFretamentoInterestadual,numPassageirosAcumAnoRodoviarioInterestadual,numPassageirosAcumAnoSemiurbanoInterestadual,numPassageirosAcumAnoFretamentoInterestadual,numViagensAcumAnoRodoviarioInternacional,numViagensAcumAnoSemiurbanoInternacional,numLicencasAcumAnoFretamentoInternacional,numPassageirosAcumAnoRodoviarioInternacional,numPassageirosAcumAnoSemiurbanoInternacional,numPassageirosAcumAnoFretamentoInternacional,dataReferencia
ativa,nacional,05.952.323/0001-07,BOA VISTA CLASSE A LOCADORA E SERVIÇOS LTDA ME,"RUA JOSE MENIM, N° 246",JARDIM DOS IPES 3,SAO JOAO DA BOA VISTA,SP,13876592,19-3631-2758,4,não,não,sim,351509,0,0,5,0,0,0,2,0,0,0,0,2,0,0,4,0,0,170,0,0,0,0,0,0,43007
ativa,nacional,05.952.424/0001-70,AZEVEDO TURISMO E LOCADORA DE AUTOMOVEIS LTDA - ME,DR. MANOEL LAGE N° 214 CASA,MARUMBI,JUIZ DE FORA,MG,36050550,32-988195793,1,não,não,sim,319120,0,0,28,0,0,0,0,1,0,0,0,1,0,0,21,0,0,250,0,0,0,0,0,0,43007
ativa,nacional,05.953.456/0001-90,BRILHANTE LOCADORA DE VEICULOS LTDA - ME,"RUA OSCAR DUARTE, Nº 97 QD. 27 LT 14",CIDADE JARDIM,GOIANIA,GO,74452400,62-99978-4626,2,não,não,sim,529393,0,0,54,0,0,0,1,1,0,0,0,2,0,0,37,0,0,363,0,0,0,0,0,0,43007
ativa,nacional,05.974.414/0001-35,SEVERO TURISMO EIRELI,RUA ARGEMIRO RODRIGUES DA SILVA Nº261,APARECIDA,BELO HORIZONTE,MG,31250070,31-34282274,127,não,não,sim,316518,0,0,320,0,0,2,3,0,0,0,0,3,0,0,200,0,0,7955,0,0,2,0,0,97,43007
ativa,nacional,05.979.530/0001-47,XAGON VIAGENS E OPERADORA TURISTICA LTDA-ME,"RUA:FRANCISCO HEITOR PAULA,2484",VILA SANTA CRUZ,FRANCA,SP,14403440,16-3721-2150,12,não,não,sim,353652,0,0,31,0,0,0,3,0,0,0,0,3,0,0,20,0,0,792,0,0,0,0,0,0,43007
ativa,nacional,06.001.798/0001-72,CGK VIAGENS E TURISMO LTDA.,"AV. BARAO VON  KAHLDEN, S/N",VILA PARAISO,PARAISO DO SUL,RS,96530000,55-3262-1139,10,não,não,sim,434442,0,0,6,0,0,0,4,0,0,0,0,4,0,0,5,0,0,193,0,0,0,0,0,0,43007
ativa,nacional,06.004.983/0001-10,BOA VISTA SERVIÇOS DE TRANSPORTE - EIRELI - EPP,RUA CONDE PEREIRA CARNEIRO Nº 461,PERNAMBUES,SALVADOR,BA,41100010,71-3255-1204,11,não,não,sim,295624,0,0,6,0,0,0,4,0,0,0,0,4,0,0,6,0,0,203,0,0,0,0,0,0,43007
ativa,nacional,06.006.147/0001-75,COOPERTAR - COOPERATIVA DE SERVIÇOS DE TRANSPORTES ALTERNATIVOS E SIMILARES DE RAPOSOS,"RUA ERNESTO CASSILHAS, 20 A",CENTRO,RAPOSOS,MG,34400000,31-3543-3632,11,não,não,sim,315599,0,0,14,0,0,0,4,0,0,0,0,4,0,0,12,0,0,311,0,0,0,0,0,0,43007
ativa,nacional,06.007.438/0001-88,HE EXPRESS TURISMO LTDA ME,"RUA DAGMAR BECHO, 65 A",CENTRO,SANTA BARBARA,MG,35960000,31-3832-1912,12,não,não,sim,313521,0,0,25,0,0,0,3,0,0,0,0,3,0,0,20,0,0,730,0,0,0,0,0,0,43007
ativa,nacional,06.012.643/0001-31,RIO VERDE ONIBUS EIRELI-ME,"RUA ADELAIDE SHULI DE AGUIAR, 77",VILA ROSA,PIRAQUARA,PR,83304070,41-0413589-0117,22,não,não,sim,413573,0,0,31,0,0,0,2,0,0,0,0,2,0,0,13,0,0,552,0,0,0,0,0,0,43007
ativa,nacional,06.015.029/0001-23,GUTUR LOCADORA DE VEICULOS LTDA-ME,"RUA KEYLE EMILIA LEMOS SANTOS, 258",PARQUE CONTINENTAL,GUARULHOS,SP,9170280,11-984190822,2,não,não,sim,351042,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,43007
ativa,nacional,06.022.307/0001-70,VILMAR NATAL TURRA - ME,"AV. MAJOR ESTEVÃO RIBEIRO DO NASCIMENTO, 1265",CENTRO,CORONEL VIVIDA,PR,85550000,046-3232-2324,5,não,não,sim,417885,0,0,17,0,0,12,3,0,0,0,0,3,0,0,11,0,0,389,0,0,11,0,0,217,43007
ativa,nacional,06.025.302/0001-09,A.R. TRANSPORTE FRETAMENTOS E LOCAÇÃO DE VEICULOS LTDA - ME,"RUA DR. ARMANDO COSTA MAGALHAES, 301",SANTO ANTONIO,VALINHOS,SP,13270490,19-3871-4243,4,não,não,sim,359942,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,43007
ativa,nacional,06.025.632/0001-96,R.M ARRUDA & CIA LTDA - EPP,"AV. GOVERNADOR LUIZ ROCHA, 4000, SALA 02",POTOSI,BALSAS,MA,65800000,99-35414000-6182373760,10,não,não,sim,214931,0,0,1,0,0,0,4,0,0,0,0,4,0,0,1,0,0,49,0,0,0,0,0,0,43007
ativa,nacional,06.027.615/0001-98,GIRLEI ANDRE AGNES EIRELI - ME,"RUA SANTA ROSA, 53",CENTRO,CAMPINA DAS MISSOES,RS,98975000,55-3567-1020,4,não,não,sim,437649,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,40,43007
ativa,nacional,06.033.696/0001-39,"AMO, AMO FILHO & MATOS LOCAÇÃO DE VEICULOS LTDA - ME","RUA GUILHERME BORN, 52",CRISTO REI,CURITIBA,PR,80050560,041-32624102,9,não,não,sim,419378,0,0,28,0,0,0,0,1,0,0,0,1,0,0,10,0,0,120,0,0,0,0,0,0,43007
ativa,nacional,06.033.970/0001-70,LIMOUSINES CRICIUMA LOCAÇAO DE VEICULOS LTDA-ME,AV. GETULIO VARGAS 485 SALA 21,CENTRO,CRICIUMA,SC,88801500,48-3437-8004,6,não,não,sim,421794,0,0,1,0,0,0,2,0,0,0,0,2,0,0,1,0,0,20,0,0,0,0,0,0,43007
ativa,nacional,06.034.815/0001-78,GONÇALVES & FERREIRA TRANSPORTES LTDA ME,"RUA AFONSO CELSO, Nº 1985",UVARANAS,PONTA GROSSA,PR,84020000,42-33232912,35,não,não,sim,417617,0,0,24,0,0,6,2,0,0,0,0,2,0,0,16,0,0,564,0,0,5,0,0,153,43007
ativa,nacional,06.040.672/0001-07,AROLDO ALVES NOGUEIRA LOCAÇÃO DE VEÍCULOS EIRELI,"RUA JOSÉ JANNARELLI,N° 665",VILA PROGREDIOR,SAO PAULO,SP,5615001,11-99999-7031,0,não,não,sim,359597,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,06.041.505/0001-80,SUN'S - TOUR TRANSPORTE EVENTOS E TURISMO LTDA - ME,"RUA EUZEBIO DE QUEIROZ, Nº 15, LOJA 5 / PARTE",CENTRO,NITEROI,RJ,24030190,21-2620-1754,7,não,não,sim,335861,0,0,12,0,0,0,1,0,0,0,0,1,0,0,9,0,0,166,0,0,0,0,0,0,43007
ativa,nacional,06.041.564/0001-59,GÊNESIS BUS AGÊNCIA DE VIAGENS E TURISMO LTDA -EPP,RUA 15 QUADRA 15 LOTE 33,ALTOS DO COXIPÓ,CUIABA,MT,78088495,65-(65) 36751031,43,não,não,sim,515278,0,0,77,0,0,1,5,0,0,0,0,5,0,0,41,0,0,1753,0,0,0,0,0,0,43007
ativa,nacional,06.044.464/0001-86,IRMÃOS MINGOTI LTDA,RUA DR SIDNEY GUERRA 232,JOSÉ BONIFÁCIO,ERECHIM,RS,99701758,54-3522-9087,23,não,não,sim,433760,0,0,139,0,0,6,8,2,0,0,0,10,0,0,72,0,0,1871,0,0,4,0,0,90,43007
ativa,nacional,06.047.429/0001-10,DUNA TURISMO LTDA EPP,"RUA JERONIMO JOSE DIAS, Nº 561 - SALA 01",SACO DOS LIMOES,FLORIANOPOLIS,SC,88045100,48-3249-5329,4,não,não,sim,429688,0,0,5,0,0,0,1,0,0,0,0,1,0,0,5,0,0,40,0,0,0,0,0,0,43007
ativa,nacional,06.048.466/0007-39,TAGUATUR - TAGUATINGA TRANSPORTE E TURISMO LTDA.,"AVENIDA LIBERDADE A/E B"" - Nº S/N - SETOR 3""",,AGUAS LINDAS DE GOIAS,GO,72910000,(61) 3618-3636,0,sim,sim,não,na     ,1,4,0,0,0,0,2,0,317,2,317,0,0,0,0,9717,7382332,0,0,0,0,0,0,0,43007
ativa,nacional,06.049.310/0001-87,LAMOTUR LOCADORA E TURISMO LTDA - ME,"RUA ITAUNENSE, Nº 225 - LOJA 01",CAMARGOS,BELO HORIZONTE,MG,30520420,31-25100125,31,não,não,sim,319232,0,0,59,0,0,1,1,0,0,0,0,1,0,0,36,0,0,908,0,0,1,0,0,26,43007
ativa,nacional,06.049.336/0001-25,COOPERATIVA DE TRANSPORTES ESCOLARES E DE TURISMO LTDA,RUA D-15 QD.92 LT.16,SETOR NOVO HORIZONTE,GOIANIA,GO,74363560,62-32891476,20,não,não,sim,524730,0,0,38,0,0,0,4,0,0,0,0,4,0,0,23,0,0,893,0,0,0,0,0,0,43007
ativa,nacional,06.071.701/0001-06,AMAV´S TURISMO LTDA,"Q EQS 102/103, CINE CENTRO SAO FRANCISCO",ASA SUL,BRASILIA,DF,70330400,61-6132458184,18,não,não,sim,534844,0,0,33,0,0,0,6,0,0,0,0,6,0,0,22,0,0,650,0,0,0,0,0,0,43007
ativa,nacional,06.078.204/0001-21,LOGIMAC SERVIÇOS LTDA - ME,"R. VEREADOR RUBENS SANTOS, 55",PARQUE AEROPORTO,MACAÉ,RJ,27963722,22-30846465,3,não,não,sim,331003,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,06.086.196/0001-65,SORALUCE TRANSPORTES E TURISMO LTDA - ME,"AV. SÃO JOÃO, 1148",CENTRO,FAXINAL DOS GUEDES,SC,89694000,49-3436-0128,16,não,não,sim,423594,0,0,58,0,0,0,5,0,0,0,0,5,0,0,30,0,0,1118,0,0,0,0,0,0,43007
ativa,nacional,06.089.389/0001-70,VAVA TURISMO LTDA ME,NATAL JUSTINO DA COSTA 588,CENTRO,UNAI,MG,38610000,38-3677-4520,26,não,não,sim,313610,0,0,131,0,0,0,11,0,0,0,0,11,0,0,93,0,0,3868,0,0,0,0,0,0,43007
ativa,nacional,06.093.426/0001-13,TURÍSTICA SONHOMEU TRANSPORTES ESCOLAR E TURISMO LTDA - ME,"RUA FERNANDO GUAGLIANONE, 233",VILA GUAIANAZES,ARARAQUARA,SP,14807054,16-3331-7041,38,não,não,sim,353860,0,0,28,0,0,0,5,0,0,0,0,5,0,0,20,0,0,790,0,0,0,0,0,0,43007
ativa,nacional,06.109.370/0001-48,V.R.M TRANSPORTES E TURISMO EIRELI,"RUA ANANIAS DE OLIVEIRA, Nº 57",RESIDENCIAL PARQUE DA RAPOSA,APUCARANA,PR,86812596,43-9-99745200,7,não,não,sim,410672,0,0,15,0,0,0,2,1,0,0,0,3,0,0,14,0,0,288,0,0,0,0,0,0,43007
ativa,nacional,06.115.815/0001-00,VIP LOCAÇÃO DE VANS LTDA - ME,"RUA CURIMATA, Nº 343",SÃO GABRIEL,BELO HORIZONTE,MG,31980670,31-31 34015555,4,não,não,sim,315901,0,0,10,0,0,0,3,0,0,0,0,3,0,0,6,0,0,79,0,0,0,0,0,0,43007
ativa,nacional,06.120.476/0001-42,THIAGO DA SILVA PAES EIRELI,"RUA JOAQUIM FERREIRA NETO, 27",VALE DAS MANGUEIRAS,RIO NOVO,MG,36150000,32-3274-2891,6,não,não,sim,315234,0,0,146,0,0,0,6,2,0,0,0,8,0,0,98,0,0,3653,0,0,0,0,0,0,43007
ativa,nacional,06.121.128/0001-90,JS DE MEDEIROS TURISMO EIRELI - ME,"RUA JOÃO SILVESTRE PESSOA, Nº 40",PAMPULHINHA,TEOFILO OTONI,MG,39801509,33-988175212,3,não,não,sim,319197,0,0,4,0,0,0,1,0,0,0,0,1,0,0,4,0,0,172,0,0,0,0,0,0,43007
ativa,nacional,06.126.127/0001-38,SERVTRANS TRANSPORTES DE PASSAGEIROS E REPRESENTAÇÕES LTDA,"RUA IRACEMA, 32",PARQUE CONTINENTAL,SIMOES FILHO,BA,43700000,71-33963875,20,não,não,sim,295112,0,0,197,0,0,0,7,0,0,0,0,7,0,0,112,0,0,3573,0,0,0,0,0,0,43007
ativa,nacional,06.131.915/0001-12,PIMENTEL E RABELO LTDA ME,RUA JOSE BEZERRA Nº 2340,NOVA BRASILIA,JI-PARANA,RO,78964300,69-3421-2606,7,não,não,sim,117563,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,06.134.699/0001-69,R. G BAIO & J. C. BAIO TRANSPORTES LTDA - ME,"AV. TIO RIBAS, 69",CENTRO,MARIALVA,PR,86990000,44-30152121,27,não,não,sim,415054,0,0,37,0,0,0,3,0,0,0,0,3,0,0,25,0,0,954,0,0,0,0,0,0,43007
ativa,nacional,06.137.414/0001-43,ROADSTOUR FRETAMENTO E TURISMO LTDA,"RUA DOM FERRÃO, Nº 592 - CENTRO",CENTRO,DOM VIÇOSO,MG,37470000,35-3375-1149,2,não,não,sim,314443,0,0,23,0,0,0,2,0,0,0,0,2,0,0,16,0,0,616,0,0,0,0,0,0,43007
ativa,nacional,06.143.160/0001-76,CARDOSO VIAGENS LTDA ME,"RUA DONA DORINHA DE FIGUEREDO, 323",VILA PROGRESSO,CAMPO GRANDE,MS,79050410,67-3342-9346,25,não,não,sim,503634,0,0,201,0,0,12,5,0,0,0,0,5,0,0,135,0,0,4675,0,0,8,0,0,271,43007
ativa,nacional,06.152.299/0001-86,MARIZETH ALVES LOPES - ME,RUA ECOCUABA S/N QD. 073LT. 09,JARDIM HELVECIA,APARECIDA DE GOIANIA,GO,74933320,62-3094-1888-8121-8912,21,não,não,sim,526054,0,0,47,0,0,0,2,2,0,0,0,4,0,0,31,0,0,647,0,0,0,0,0,0,43007
ativa,nacional,06.153.513/0001-19,TRANS SALINENSE LTDA,"RUA ARAÇUAI, 720",SÃO GERALDO,SALINAS,MG,39560000,38-3841-2195,7,não,não,sim,313659,0,0,62,0,0,0,5,0,0,0,0,5,0,0,34,0,0,1317,0,0,0,0,0,0,43007
ativa,nacional,06.157.920/0001-02,DTT TRANSPORTE E TURISMO LTDA-ME,"RUA L 03, QUADRA 42, LT 30",PAPILLON,APARECIDA DE GOIANIA,GO,74950050,62-32847576,8,não,não,sim,528490,0,0,21,0,0,0,2,1,0,0,0,3,0,0,10,0,0,349,0,0,0,0,0,0,43007
ativa,nacional,06.162.404/0001-68,TRANSPORTES DE PASSAGEIROS FAIFFER LTDA,"RUA PASTOR ROOS, Nº 419",AGUAS BRANCAS,TRES COROAS,RS,95660000,51-3546-5717--9817-8352,4,não,não,sim,436395,0,0,6,0,0,0,1,0,0,0,0,1,0,0,5,0,0,115,0,0,0,0,0,0,43007
ativa,nacional,06.173.398/0001-44,TRANSPORTES AMPARENSE LTDA,"RUA JOSE LOBATO, Nº. 332 APTO 102",BOA VISTA,CARMO DA MATA,MG,35547000,37-33812594,10,não,não,sim,319220,0,0,113,0,0,0,4,0,0,0,0,4,0,0,78,0,0,3620,0,0,0,0,0,0,43007
ativa,nacional,06.180.044/0001-27,PROBST. PROBST & CIA LTDA,"RUA MARIPA Nº 550, SALA 1.",CENTRO,NOVA SANTA ROSA,PR,85930000,45-45-32531368/32531100,15,não,não,sim,416172,0,0,24,0,0,6,4,0,0,0,0,4,0,0,14,0,0,448,0,0,2,0,0,58,43007
ativa,nacional,06.185.266/0001-32,WILSON C. LOPES & CIA LTDA - ME,"RUA BENTO RIBEIRO TEREZIO, 141, SALA A",CJ. PEDRO G. DA LUZ,FAXINAL,PR,86840000,43-3461-3903,3,não,não,sim,414947,0,0,7,0,0,0,2,0,0,0,0,2,0,0,4,0,0,113,0,0,0,0,0,0,43007
ativa,nacional,06.186.468/0001-07,EXPRESSO SÃO JOSÉ LTDA - EPP,"RUA PRESIDENTE ROOSEVELT, 102",MORRO CHIC,ITAJUBA,MG,37500070,35-(35) 3621-3088,12,não,não,sim,314431,0,0,152,0,0,0,10,0,0,0,0,10,0,0,74,0,0,3617,0,0,0,0,0,0,43007
ativa,nacional,06.189.045/0001-32,MALACARNE-TUR TRANSPORTE & TURISMO LTDA,"RUA DO CONTORNO, Nº 13",TABAPIRI,PORTO SEGURO,BA,45810000,73-3261-5000,13,não,não,sim,295418,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,06.195.941/0001-04,MANOEL NICO FURTADO LEITE NETO EIRELI,"RUA MARIA GOMES, Nº 522, LETRA A",VILA BETHANIA,ITABIRA,MG,35900794,31-3839-7072,3,não,não,sim,310158,0,0,3,0,0,0,1,0,0,0,0,1,0,0,3,0,0,152,0,0,0,0,0,0,43007
ativa,nacional,06.201.470/0001-08,EMPRESA DE TRANSPORTES ANATUR LTDA,"AVENIDA PAULO BARRETO DE MENEZES, 746",CENTRO,BOQUIM,SE,49360000,79-3259-7389,17,não,não,sim,284320,0,0,15,0,0,0,1,0,0,0,0,1,0,0,11,0,0,245,0,0,0,0,0,0,43007
ativa,nacional,06.207.422/0001-19,TRANSPORTADORA TURÍSTICA NAÇÕES UNIDAS LTDA ME,RODOVIA LUCIO MEIRA - BR 393 - Nº 571,MALVINAS,BARRA MANSA,RJ,27335000,24-3348-1604--7834-7116,18,não,não,sim,333657,0,0,51,0,0,0,5,0,0,0,0,5,0,0,35,0,0,1223,0,0,0,0,0,0,43007
ativa,nacional,06.211.616/0001-98,HV AGENCIA DE VIAGENS E TURISMO LTDA - ME,RUA SETE DE SETEMBRO 274 SALA 3,CENTRO,SEARA,SC,89770000,49-49-3452-5941,13,não,não,sim,428493,0,0,56,0,0,14,5,0,0,0,0,5,0,0,36,0,0,1032,0,0,10,0,0,250,43007
ativa,nacional,06.213.553/0001-09,TROPICAL TRANSPORTES E TURISMO FRUTAL LTDA,"RUA PRESIDENTE JOAO CAFE FILHO, 230",PROGRESSO,FRUTAL,MG,38200000,34-3421-4747,42,não,não,sim,314007,0,0,221,0,0,0,16,0,0,0,0,16,0,0,72,0,0,2692,0,0,0,0,0,0,43007
ativa,nacional,06.215.092/0001-03,H L DOS SANTOS TRANSPORTES E LOCAÇOES-ME,"RUA SILVEIRA LOBO, Nº 32",POÇO,RECIFE,PE,52061030,081-8854-8888,23,não,não,sim,267961,0,0,62,0,0,0,2,0,0,0,0,2,0,0,39,0,0,1799,0,0,0,0,0,0,43007
ativa,nacional,06.219.278/0001-30,CURITIBAVANS LOCADORA DE VEICULO LTDA-ME,RUA CUIABA 1450,VILAS OFICINAS,CURITIBA,PR,82930010,41-3267-3838,3,não,não,sim,419600,0,0,40,0,0,0,1,0,0,0,0,1,0,0,21,0,0,212,0,0,0,0,0,0,43007
ativa,nacional,06.220.924/0001-80,AUGUSTO PAULO ROSSI & CIA LTDA - ME,"RUA AGRIMENSOR CASSIMIRO MILIOLI, 142",CENTRO,CRICIUMA,SC,88802100,48-3442-8011,33,não,não,sim,423723,0,0,136,0,0,0,2,0,0,0,0,2,0,0,87,0,0,3147,0,0,0,0,0,0,43007
ativa,nacional,06.229.860/0001-88,TRANSGABRIEL TRANSPORTES E LOCAÇÕES LTDA -ME,"RUA NAZIR MIGUEL, Nº 632",JARDIM JOAO XXIII,SAO PAULO,SP,5570030,11-4553-4821,8,não,não,sim,350154,0,0,6,0,0,0,0,3,0,0,0,3,0,0,5,0,0,68,0,0,0,0,0,0,43007
ativa,nacional,06.230.983/0001-39,J.L.M. - TUR TRANSPORTES RODOVIÁRIOS LTDA - ME,"RUA ARTHUR MILLER THOMAS,132",JARDIM ACLIMAÇÃO,APUCARANA,PR,86808270,43-3422-4455,4,não,não,sim,419376,0,0,3,0,0,0,0,1,0,0,0,1,0,0,2,0,0,17,0,0,0,0,0,0,43007
ativa,nacional,06.232.317/0001-30,JOLIN TRANSPORTES TURISTICOS E LOCADORA DE VEÍCULOS LTDA ME,RUA CONDORCET N 42,PAVUNA,RIO DE JANEIRO,RJ,21520120,21-964647713,9,não,não,sim,330527,0,0,64,0,0,0,4,0,0,0,0,4,0,0,58,0,0,799,0,0,0,0,0,0,43007
ativa,nacional,06.233.272/0001-18,ALINE MARTA SPASSINI & CIA LTDA,"RUA SANTOS DUMONT, 912",SÃO CRISTOVÃO ERECHIM,ERECHIM,RS,99709098,54-3522-0058,12,não,não,sim,437952,0,0,47,0,0,1,2,0,0,0,0,2,0,0,23,0,0,715,0,0,0,0,0,0,43007
ativa,nacional,06.236.094/0001-89,GEDRON TUR LTDA,"RUA TENENTE OTACILIO FERNANDES, 47 TÉRREO",CENTRO,CAJAZEIRAS,PB,58900000,83-3531-2281,14,não,não,sim,253705,0,0,214,0,0,0,7,0,0,0,0,7,0,0,132,0,0,3768,0,0,0,0,0,0,43007
ativa,nacional,06.238.187/0001-42,CARMEM S. SANTOS TRANSPORTE DE PASSAGEIROS - EIRELI - ME,RUA ALEXANDRE TAMBURY N 254 SALA 01,JARDIM CONCEIÇÃO,SAO JOSÉ DO RIO PRETO,SP,15030670,17-32221003,10,não,não,sim,359115,0,0,16,0,0,0,1,1,0,0,0,2,0,0,8,0,0,117,0,0,0,0,0,0,43007
ativa,nacional,06.239.531/0001-18,PERGHER TRANSPORTES E TURISMO LTDA,"RUA OTAVIO RIBEIRO, 833, SALA 01",CENTRO,SARANDI,RS,99560000,54-3367-1197,3,não,não,sim,436321,0,0,30,0,0,1,3,1,0,0,0,4,0,0,22,0,0,684,0,0,1,0,0,28,43007
ativa,nacional,06.245.436/0001-27,LOCATRANS LOGISTICA E TRANSPORTES LTDA - ME,RUA HONÓRIO FERREIRA DE ANDRADE - 64,SANTA LÚCIA,VITORIA,ES,29056040,27-3322-8286,7,não,não,sim,325955,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,06.254.306/0001-50,GIRALDI & GIRALDI TRANSPORTE E TURISMO LTDA EPP,RUA DR. JOSÉ ROCCO N° 372,SANTA RITA,PEDREIRA,SP,13920000,19-3893-3298,6,não,não,sim,359279,0,0,19,0,0,0,7,1,0,0,0,8,0,0,12,0,0,315,0,0,0,0,0,0,43007
ativa,nacional,06.259.625/0001-59,S.S. TRANSPORTE TURISTICO PANTAGUI LTDA - ME,"RUA HILÁRIO PIRES, Nº 92",JARDIM HELENA,SAO PAULO,SP,8420010,11-6961-3191,0,não,não,sim,355421,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,06.261.410/0001-72,ILSON MONTEIRO AMORIM TRANSPORTES - ME,"RUA RIO DE JANEIRO, 145",AMAZONAS,ITABIRA,MG,35900374,31-( 31 ) 3834-5855,13,não,não,sim,317403,0,0,78,0,0,0,6,0,0,0,0,6,0,0,64,0,0,2911,0,0,0,0,0,0,43007
ativa,nacional,06.265.439/0001-22,OLINTO SILVEIRA DA SILVA & CIA LTDA ME,RUA PASTOR MANUEL DORNELES Nº 3257,CENTRO,SANTO ANTONIO DAS MISSOES,RS,97870000,55-33671069,9,não,não,sim,439119,0,0,5,0,0,0,2,0,0,0,0,2,0,0,5,0,0,124,0,0,0,0,0,0,43007
ativa,nacional,06.266.435/0001-69,TH TRANSPORTES & TURISMO LTDA - ME,"AV. TRANSNORDESTINA, Nº 2660",PARQUE IPE,FEIRA DE SANTANA,BA,44033010,75-3226-2153,41,não,não,sim,293774,0,0,98,0,0,0,5,0,0,0,0,5,0,0,62,0,0,2771,0,0,0,0,0,0,43007
ativa,nacional,06.267.396/0001-14,ESCALATUR TRANSPORTES LTDA - ME,"RUA ESTADOS UNIDOS, Nº 371",SÃO JOÃO,CORREIA PINTO,SC,88535000,49-3243-1110,19,não,não,sim,424403,0,0,30,0,0,0,5,0,0,0,0,5,0,0,21,0,0,699,0,0,0,0,0,0,43007
